"female","cg","sc","hsg","mw","so","we","ne","exp1","exp2","exp3","wage"
0,0,1,0,0,1,0,0,20,4,8,21.375
1,1,0,0,0,1,0,0,2,0.04,0.008,14.25
0,1,0,0,0,1,0,0,4,0.16,0.064,23.15625
0,0,1,0,0,1,0,0,18,3.24,5.832,10.1961206896552
0,1,0,0,0,1,0,0,26,6.76,17.576,22.0875
0,0,0,1,0,1,0,0,27,7.29,19.683,4.275
0,0,1,0,0,1,0,0,7.5,0.5625,0.421875,14.25
0,1,0,0,0,1,0,0,4,0.16,0.064,8.19375
1,0,0,1,0,1,0,0,14,1.96,2.744,10.26
1,1,0,0,0,1,0,0,3,0.09,0.027,7.303125
0,0,0,1,0,1,0,0,16,2.56,4.096,7.41
1,0,1,0,0,1,0,0,6.5,0.4225,0.274625,12.46875
1,0,1,0,0,1,0,0,14,1.96,2.744,16.03125
0,0,0,1,0,1,0,0,11,1.21,1.331,15.8333333333333
1,1,0,0,0,1,0,0,6,0.36,0.216,11.6235294117647
1,1,0,0,0,1,0,0,17,2.89,4.913,14.9625
0,1,0,0,0,1,0,0,11,1.21,1.331,14.25
0,0,1,0,0,1,0,0,11,1.21,1.331,7.6
1,0,1,0,0,1,0,0,18.5,3.4225,6.331625,13.5375
1,1,0,0,0,1,0,0,11,1.21,1.331,13.6166666666667
0,1,0,0,0,1,0,0,13,1.69,2.197,26.71875
0,1,0,0,0,1,0,0,20,4,8,18.525
1,0,1,0,0,1,0,0,8.5,0.7225,0.614125,14.428125
1,0,1,0,0,1,0,0,17.5,3.0625,5.359375,13.5375
0,0,0,1,0,1,0,0,6,0.36,0.216,8.19375
1,0,0,1,0,1,0,0,33,10.89,35.937,11.75625
0,1,0,0,0,1,0,0,5,0.25,0.125,7.8375
1,1,0,0,0,1,0,0,11,1.21,1.331,28.5
0,0,1,0,0,1,0,0,4,0.16,0.064,19.59375
1,0,1,0,0,1,0,0,4,0.16,0.064,14.25
0,0,0,1,0,1,0,0,29,8.41,24.389,11.4
1,0,1,0,0,1,0,0,5,0.25,0.125,11.75625
0,1,0,0,0,1,0,0,3,0.09,0.027,14.9625
1,1,0,0,0,1,0,0,6,0.36,0.216,13.125
0,0,0,1,0,1,0,0,7,0.49,0.343,20.30625
1,0,1,0,0,1,0,0,12,1.44,1.728,11.25
1,0,0,1,0,1,0,0,18,3.24,5.832,8.018475
0,0,1,0,0,1,0,0,15.5,2.4025,3.723875,17.45625
1,0,0,1,0,1,0,0,23,5.29,12.167,2.686125
0,0,0,1,0,1,0,0,21,4.41,9.261,11.04375
1,0,1,0,0,1,0,0,9.5,0.9025,0.857375,6.76875
0,0,0,1,0,1,0,0,10,1,1,4.47857142857143
1,0,1,0,0,1,0,0,10.5,1.1025,1.157625,7.125
1,0,1,0,0,1,0,0,20.5,4.2025,8.615125,5.08114285714286
0,0,1,0,0,1,0,0,7.5,0.5625,0.421875,7.125
0,0,1,0,0,1,0,0,6,0.36,0.216,12.46875
1,0,0,1,0,1,0,0,6,0.36,0.216,7.125
0,0,0,1,0,1,0,0,13,1.69,2.197,10.6875
1,0,0,1,0,1,0,0,31,9.61,29.791,16.3875
0,0,0,1,0,1,0,0,13,1.69,2.197,17.8125
0,1,0,0,0,1,0,0,4,0.16,0.064,12.593023255814
1,1,0,0,0,1,0,0,21,4.41,9.261,10.26
1,0,0,1,0,1,0,0,16,2.56,4.096,11.75625
1,0,0,1,0,1,0,0,15,2.25,3.375,9.61875
0,0,0,1,0,1,0,0,14,1.96,2.744,8.55
0,1,0,0,0,1,0,0,3,0.09,0.027,16.74375
1,1,0,0,0,1,0,0,5,0.25,0.125,21.73125
1,0,1,0,0,1,0,0,28,7.84,21.952,12.1125
1,0,1,0,0,1,0,0,33.5,11.2225,37.595375,10.18875
0,0,0,1,0,1,0,0,7,0.49,0.343,39.1875
1,1,0,0,0,1,0,0,8,0.64,0.512,19.59375
1,1,0,0,0,1,0,0,25,6.25,15.625,13.5375
0,1,0,0,0,1,0,0,8,0.64,0.512,26.3625
1,1,0,0,0,1,0,0,6,0.36,0.216,9.375
1,1,0,0,0,1,0,0,22,4.84,10.648,18.1363636363636
1,0,1,0,0,1,0,0,31,9.61,29.791,4.75
1,0,1,0,0,1,0,0,28.5,8.1225,23.149125,4.88571428571429
1,0,1,0,0,1,0,0,9.5,0.9025,0.857375,12
0,0,1,0,0,1,0,0,7.5,0.5625,0.421875,12.46875
0,0,1,0,0,1,0,0,8.5,0.7225,0.614125,12.6214285714286
1,0,0,1,0,1,0,0,10,1,1,7.875
0,0,1,0,0,1,0,0,11.5,1.3225,1.520875,9.975
0,1,0,0,0,1,0,0,14,1.96,2.744,19.59375
1,0,1,0,0,1,0,0,32.5,10.5625,34.328125,21.375
0,1,0,0,0,1,0,0,30,9,27,25.65
0,0,1,0,0,1,0,0,8.5,0.7225,0.614125,6.76875
0,0,1,0,0,1,0,0,26.5,7.0225,18.609625,7.8375
1,1,0,0,0,1,0,0,3,0.09,0.027,11.75625
0,0,1,0,0,1,0,0,13.5,1.8225,2.460375,17.8125
0,1,0,0,0,1,0,0,22,4.84,10.648,18.525
0,0,0,1,0,1,0,0,8,0.64,0.512,7.125
1,0,1,0,0,1,0,0,10.5,1.1025,1.157625,22.8
0,0,1,0,0,1,0,0,24.5,6.0025,14.706125,12.46875
1,1,0,0,0,1,0,0,19,3.61,6.859,6.05625
0,0,1,0,0,1,0,0,12.5,1.5625,1.953125,33.84375
1,0,1,0,0,1,0,0,6,0.36,0.216,12.46875
0,0,0,1,0,1,0,0,13,1.69,2.197,4.57075471698113
1,0,0,1,0,1,0,0,35,12.25,42.875,6.76875
1,0,0,1,0,1,0,0,28,7.84,21.952,3.5625
0,0,0,1,0,1,0,0,12,1.44,1.728,6.4132125
0,0,0,1,0,1,0,0,14,1.96,2.744,5.7
0,0,0,1,0,1,0,0,7,0.49,0.343,9.2625
0,0,0,1,0,1,0,0,14,1.96,2.744,11.400475
1,0,1,0,0,1,0,0,21.5,4.6225,9.938375,13.7391375
1,0,0,1,0,1,0,0,9,0.81,0.729,18.525
0,0,1,0,0,1,0,0,25,6.25,15.625,21.375
1,0,0,1,0,1,0,0,7,0.49,0.343,10.6875
1,1,0,0,0,1,0,0,7,0.49,0.343,6.05625
1,1,0,0,0,1,0,0,3,0.09,0.027,10.36723125
0,0,1,0,0,1,0,0,20.5,4.2025,8.615125,13.3
1,0,1,0,0,1,0,0,6.5,0.4225,0.274625,8.90625
0,0,0,1,0,1,0,0,11,1.21,1.331,21.375
0,1,0,0,0,1,0,0,21,4.41,9.261,19.95
0,0,0,1,0,1,0,0,7,0.49,0.343,8.90625
1,0,0,1,0,1,0,0,7,0.49,0.343,8.46857142857143
0,0,1,0,0,1,0,0,21.5,4.6225,9.938375,21.375
1,1,0,0,0,1,0,0,4,0.16,0.064,14.25
0,1,0,0,0,1,0,0,5,0.25,0.125,11.30025
0,0,1,0,0,1,0,0,32.5,10.5625,34.328125,10.33125
1,0,1,0,0,1,0,0,4,0.16,0.064,11.04375
0,1,0,0,0,1,0,0,25,6.25,15.625,19.59375
0,0,0,1,0,1,0,0,14,1.96,2.744,5.37225
0,1,0,0,0,1,0,0,2,0.04,0.008,14.25
1,0,0,1,0,1,0,0,8,0.64,0.512,12.9833333333333
1,1,0,0,0,1,0,0,16,2.56,4.096,16.03125
0,0,0,1,0,1,0,0,12,1.44,1.728,10.6875
1,0,0,1,0,1,0,0,18,3.24,5.832,4.63125
1,0,1,0,0,1,0,0,11.5,1.3225,1.520875,6.84
0,1,0,0,0,1,0,0,4,0.16,0.064,24.4285714285714
0,0,0,1,0,1,0,0,8,0.64,0.512,14.25
0,1,0,0,0,1,0,0,28,7.84,21.952,30.6375
0,0,1,0,0,1,0,0,33,10.89,35.937,14.25
0,0,1,0,0,1,0,0,12.5,1.5625,1.953125,18.16875
0,0,0,1,0,1,0,0,22,4.84,10.648,10.33125
0,1,0,0,0,1,0,0,6,0.36,0.216,10.6875
0,0,0,1,0,1,0,0,9,0.81,0.729,7.125
1,0,1,0,0,1,0,0,22,4.84,10.648,15.675
0,1,0,0,0,1,0,0,2,0.04,0.008,10.1785714285714
1,0,1,0,0,1,0,0,8.5,0.7225,0.614125,5.7
1,0,0,1,0,1,0,0,8,0.64,0.512,11.578125
0,0,1,0,0,1,0,0,6,0.36,0.216,9.975
1,1,0,0,0,1,0,0,8,0.64,0.512,20.30625
1,0,1,0,0,1,0,0,12,1.44,1.728,6.4125
0,1,0,0,0,1,0,0,24,5.76,13.824,6.05625
0,1,0,0,0,1,0,0,13,1.69,2.197,14.25
1,0,1,0,0,1,0,0,27.5,7.5625,20.796875,13.4017857142857
0,1,0,0,0,1,0,0,27,7.29,19.683,21.375
0,0,1,0,0,1,0,0,14,1.96,2.744,11.4
0,1,0,0,0,1,0,0,26,6.76,17.576,7.125
1,0,0,1,0,1,0,0,7,0.49,0.343,16.1931818181818
0,1,0,0,0,1,0,0,19,3.61,6.859,42.75
0,0,0,1,0,1,0,0,26,6.76,17.576,5.34375
0,0,0,1,0,1,0,0,6,0.36,0.216,11.115
1,0,1,0,0,1,0,0,9.5,0.9025,0.857375,11.5266666666667
0,1,0,0,0,1,0,0,3,0.09,0.027,8.90625
0,1,0,0,0,1,0,0,8,0.64,0.512,12.825
1,1,0,0,0,1,0,0,2,0.04,0.008,8.9775
0,1,0,0,0,1,0,0,2,0.04,0.008,16.03125
0,1,0,0,0,1,0,0,7,0.49,0.343,10.26
0,0,1,0,0,1,0,0,4.5,0.2025,0.091125,14.25
0,1,0,0,0,1,0,0,5,0.25,0.125,23.15625
1,0,0,1,0,1,0,0,7,0.49,0.343,12.825
1,0,0,1,0,1,0,0,24,5.76,13.824,9.61875
0,1,0,0,0,1,0,0,6,0.36,0.216,10.3319625
0,1,0,0,0,1,0,0,7,0.49,0.343,11.4007125
1,1,0,0,0,1,0,0,29,8.41,24.389,23.15625
0,0,1,0,0,1,0,0,5,0.25,0.125,10.925
1,1,0,0,0,1,0,0,2,0.04,0.008,12.1125
0,0,1,0,0,1,0,0,9,0.81,0.729,1.425
0,1,0,0,0,1,0,0,20,4,8,11.4
0,1,0,0,0,1,0,0,9,0.81,0.729,14.0125
1,0,1,0,0,1,0,0,6.5,0.4225,0.274625,9.69
0,0,1,0,0,1,0,0,19,3.61,6.859,9.61875
0,0,1,0,0,1,0,0,6.5,0.4225,0.274625,14.25
0,0,1,0,0,1,0,0,33,10.89,35.937,7.50013125
0,1,0,0,0,1,0,0,8,0.64,0.512,7.6
1,0,1,0,0,1,0,0,4.5,0.2025,0.091125,39.0857142857143
0,0,1,0,0,1,0,0,18.5,3.4225,6.331625,13.4583333333333
0,0,1,0,0,1,0,0,6.5,0.4225,0.274625,7.125
0,0,0,1,0,1,0,0,14,1.96,2.744,12.46875
0,0,0,1,0,1,0,0,8,0.64,0.512,8.90625
0,0,0,1,0,1,0,0,14,1.96,2.744,1.10833333333333
1,0,1,0,0,1,0,0,7.5,0.5625,0.421875,8.90625
0,1,0,0,0,1,0,0,10,1,1,7.48125
0,0,0,1,0,1,0,0,25,6.25,15.625,16.625
0,0,1,0,0,1,0,0,5,0.25,0.125,8.728125
0,0,0,1,0,1,0,0,12,1.44,1.728,13.89375
0,0,0,1,0,1,0,0,7,0.49,0.343,14.25
0,1,0,0,0,1,0,0,23,5.29,12.167,25.65
0,0,0,1,0,1,0,0,9,0.81,0.729,7.8375
1,0,1,0,0,1,0,0,6.5,0.4225,0.274625,4.446
0,1,0,0,0,1,0,0,22,4.84,10.648,19.6365
1,1,0,0,0,1,0,0,4,0.16,0.064,10.6875
1,0,1,0,0,1,0,0,4,0.16,0.064,7.125
1,0,1,0,0,1,0,0,6.5,0.4225,0.274625,9.975
0,0,1,0,0,1,0,0,7.5,0.5625,0.421875,5.7
1,0,0,1,0,1,0,0,10,1,1,11.04375
0,0,1,0,0,1,0,0,7,0.49,0.343,10.1333333333333
1,1,0,0,0,1,0,0,21,4.41,9.261,10.33125
0,0,0,1,0,1,0,0,13,1.69,2.197,15.561
0,1,0,0,0,1,0,0,10,1,1,13.5375
1,0,0,1,0,1,0,0,8,0.64,0.512,14.9625
1,1,0,0,0,1,0,0,4,0.16,0.064,17.1
1,0,1,0,0,1,0,0,4,0.16,0.064,5.7
0,0,0,1,0,1,0,0,19,3.61,6.859,8.90625
1,0,0,1,0,1,0,0,24,5.76,13.824,12.46875
0,1,0,0,0,1,0,0,2,0.04,0.008,14.25
0,0,1,0,0,1,0,0,4.5,0.2025,0.091125,8.90625
1,0,1,0,0,1,0,0,22.5,5.0625,11.390625,6.92142857142857
0,0,1,0,0,1,0,0,11.5,1.3225,1.520875,11.4
1,0,1,0,0,1,0,0,32.5,10.5625,34.328125,8.892
0,1,0,0,0,1,0,0,7,0.49,0.343,62.34375
0,0,1,0,0,1,0,0,6,0.36,0.216,17.45625
0,0,0,1,0,1,0,0,7,0.49,0.343,12.7232142857143
0,0,0,1,0,1,0,0,10,1,1,27.1428571428571
0,1,0,0,0,1,0,0,2,0.04,0.008,62.34375
1,1,0,0,0,1,0,0,2,0.04,0.008,24.1458333333333
1,1,0,0,0,1,0,0,7,0.49,0.343,17.8125
0,0,0,1,0,1,0,0,8,0.64,0.512,6.84
0,0,0,1,0,1,0,0,12,1.44,1.728,9.975
0,0,0,1,0,1,0,0,9,0.81,0.729,14.82
0,0,0,1,0,1,0,0,6,0.36,0.216,16.05975
0,0,0,1,0,1,0,0,30,9,27,12.825
0,1,0,0,0,1,0,0,22,4.84,10.648,22.23
1,0,1,0,0,1,0,0,5.5,0.3025,0.166375,10.1175
0,1,0,0,0,1,0,0,9,0.81,0.729,14.784375
0,0,0,1,0,1,0,0,12,1.44,1.728,2.01875
0,0,1,0,0,1,0,0,10,1,1,13.0625
1,0,0,1,0,1,0,0,12,1.44,1.728,11.4
1,0,1,0,0,1,0,0,19,3.61,6.859,8.728125
0,1,0,0,0,1,0,0,13,1.69,2.197,13.5375
1,1,0,0,0,1,0,0,2,0.04,0.008,16.3875
0,0,0,1,0,1,0,0,7,0.49,0.343,8.19375
0,0,1,0,0,1,0,0,9.5,0.9025,0.857375,11.4
0,0,1,0,0,1,0,0,10,1,1,12.1125
1,0,1,0,0,1,0,0,25,6.25,15.625,8.90625
0,0,0,1,0,1,0,0,20,4,8,27.7875
1,1,0,0,0,1,0,0,11,1.21,1.331,21.73125
1,1,0,0,0,1,0,0,3,0.09,0.027,23.15625
0,1,0,0,0,1,0,0,9,0.81,0.729,17.206875
1,0,0,1,0,1,0,0,13,1.69,2.197,5.5575
0,0,0,1,0,1,0,0,9,0.81,0.729,15.675
1,1,0,0,0,1,0,0,8,0.64,0.512,10.6875
1,0,0,1,0,1,0,0,33,10.89,35.937,11.4
0,0,0,1,0,1,0,0,20,4,8,6.05625
1,1,0,0,0,1,0,0,2,0.04,0.008,14.25
0,0,1,0,0,1,0,0,7.5,0.5625,0.421875,5.03787878787879
0,0,0,1,0,1,0,0,9,0.81,0.729,11.4
0,0,0,1,0,1,0,0,8,0.64,0.512,15.675
1,0,0,1,0,1,0,0,20,4,8,25.65
0,0,0,1,0,1,0,0,35,12.25,42.875,10.6875
1,0,0,1,0,1,0,0,7,0.49,0.343,10.6875
0,0,0,1,0,1,0,0,29,8.41,24.389,9.61875
0,1,0,0,0,1,0,0,15,2.25,3.375,17.8125
0,0,1,0,0,1,0,0,12.5,1.5625,1.953125,16.74375
1,0,1,0,0,1,0,0,9.5,0.9025,0.857375,16.03125
0,0,1,0,0,1,0,0,4,0.16,0.064,8.55
1,0,1,0,0,1,0,0,14.5,2.1025,3.048625,8.55
0,0,0,1,0,1,0,0,12,1.44,1.728,7.8375
0,0,1,0,0,1,0,0,6.5,0.4225,0.274625,13.5375
0,0,1,0,0,1,0,0,8,0.64,0.512,17.4166666666667
1,1,0,0,0,1,0,0,9,0.81,0.729,16.4666666666667
0,0,0,1,0,1,0,0,9,0.81,0.729,17.8125
1,0,1,0,0,1,0,0,6.5,0.4225,0.274625,11.8071428571429
1,1,0,0,0,1,0,0,7,0.49,0.343,23.75
0,0,0,1,0,1,0,0,22,4.84,10.648,7.8375
0,0,1,0,0,1,0,0,13.5,1.8225,2.460375,21.375
0,0,0,1,0,1,0,0,9,0.81,0.729,12.46875
1,0,0,1,0,1,0,0,6,0.36,0.216,7.125
0,0,0,1,0,1,0,0,7,0.49,0.343,9.2625
0,0,1,0,0,1,0,0,15,2.25,3.375,6.29964
1,0,0,1,0,1,0,0,8,0.64,0.512,8.78277111111111
0,0,0,1,0,1,0,0,9,0.81,0.729,8.78222222222222
0,0,0,1,0,1,0,0,9,0.81,0.729,8.90625
0,1,0,0,0,1,0,0,7,0.49,0.343,16.328125
0,0,0,1,0,1,0,0,23,5.29,12.167,16.03125
0,0,1,0,0,1,0,0,25,6.25,15.625,60.42
1,0,0,1,0,1,0,0,34,11.56,39.304,4.275
0,0,0,1,0,1,0,0,34,11.56,39.304,7.8375
1,1,0,0,0,1,0,0,8,0.64,0.512,13.5375
1,1,0,0,0,1,0,0,10,1,1,12.1125
1,1,0,0,0,1,0,0,23,5.29,12.167,14.25
0,0,1,0,0,1,0,0,4.5,0.2025,0.091125,5.7
1,0,1,0,0,1,0,0,4.5,0.2025,0.091125,5.34375
0,0,1,0,0,1,0,0,17.5,3.0625,5.359375,8.19375
0,0,1,0,0,1,0,0,5.5,0.3025,0.166375,17.8125
1,0,0,1,0,1,0,0,18,3.24,5.832,11.87025
0,1,0,0,0,1,0,0,13,1.69,2.197,21.375
1,1,0,0,0,1,0,0,3,0.09,0.027,17.955
1,1,0,0,0,1,0,0,2,0.04,0.008,12.3317307692308
0,1,0,0,0,1,0,0,12,1.44,1.728,39.1875
0,1,0,0,0,1,0,0,2,0.04,0.008,14.2507125
0,0,1,0,0,1,0,0,9.5,0.9025,0.857375,35.26875
0,1,0,0,0,1,0,0,6,0.36,0.216,14.25035625
1,0,1,0,0,1,0,0,8.5,0.7225,0.614125,7.65075
1,0,1,0,0,1,0,0,7.5,0.5625,0.421875,14.25
0,0,0,1,0,1,0,0,26,6.76,17.576,10.6875
1,0,1,0,0,1,0,0,6,0.36,0.216,7.125
1,1,0,0,0,1,0,0,5,0.25,0.125,17.81285625
1,1,0,0,0,1,0,0,8,0.64,0.512,48.45
0,1,0,0,0,1,0,0,4,0.16,0.064,6.73636363636364
1,1,0,0,0,1,0,0,3,0.09,0.027,12.46875
1,1,0,0,0,1,0,0,18,3.24,5.832,348.333016666667
0,0,0,1,0,1,0,0,8,0.64,0.512,9.5
0,1,0,0,0,1,0,0,3,0.09,0.027,14.25
1,0,1,0,0,1,0,0,31,9.61,29.791,14.25
0,0,0,1,0,1,0,0,15,2.25,3.375,12.4694625
0,0,1,0,0,1,0,0,19,3.61,6.859,39.1875
0,0,0,1,0,1,0,0,21,4.41,9.261,10.1785714285714
1,0,1,0,0,1,0,0,5.5,0.3025,0.166375,14.171055
1,0,1,0,0,1,0,0,10,1,1,14.9625
0,0,1,0,0,1,0,0,29.5,8.7025,25.672375,17.1
1,0,1,0,0,1,0,0,7,0.49,0.343,9.2625
1,0,0,1,0,1,0,0,7,0.49,0.343,12.9833333333333
0,0,0,1,0,1,0,0,11,1.21,1.331,4.56
0,1,0,0,0,1,0,0,7,0.49,0.343,16.4666666666667
0,0,1,0,0,1,0,0,20.5,4.2025,8.615125,23.15625
1,1,0,0,0,1,0,0,18,3.24,5.832,20.5528846153846
1,0,1,0,0,1,0,0,22.5,5.0625,11.390625,19.59375
1,1,0,0,0,1,0,0,2,0.04,0.008,16.53
1,1,0,0,0,1,0,0,4,0.16,0.064,22.0875
0,0,0,1,0,1,0,0,9,0.81,0.729,16.03125
0,0,1,0,0,1,0,0,28,7.84,21.952,35.625
0,1,0,0,0,1,0,0,30,9,27,16.3875
0,0,1,0,0,1,0,0,5.5,0.3025,0.166375,6.47727272727273
1,1,0,0,0,1,0,0,14,1.96,2.744,13.89375
1,1,0,0,0,1,0,0,4,0.16,0.064,7.8375
0,0,0,1,0,1,0,0,12,1.44,1.728,11.4
0,0,0,1,0,1,0,0,11,1.21,1.331,11.3352272727273
1,0,0,1,0,1,0,0,14,1.96,2.744,14.5294117647059
0,1,0,0,0,1,0,0,9,0.81,0.729,17.1
0,0,1,0,0,1,0,0,27.5,7.5625,20.796875,5.91923076923077
1,0,1,0,0,1,0,0,15.5,2.4025,3.723875,10.6875
1,1,0,0,0,1,0,0,3,0.09,0.027,14.25
1,1,0,0,0,1,0,0,2,0.04,0.008,16.3875
0,1,0,0,0,1,0,0,3,0.09,0.027,16.815
0,0,1,0,0,1,0,0,5,0.25,0.125,8.19375
1,1,0,0,0,1,0,0,16,2.56,4.096,18.525
1,0,0,1,0,1,0,0,11,1.21,1.331,11.4
0,0,1,0,0,1,0,0,17.5,3.0625,5.359375,16.03125
0,0,1,0,0,1,0,0,4.5,0.2025,0.091125,8.55
1,0,0,1,0,1,0,0,24,5.76,13.824,4.07142857142857
1,1,0,0,0,1,0,0,8,0.64,0.512,14.9625
0,1,0,0,0,1,0,0,15,2.25,3.375,20.1875
0,1,0,0,0,1,0,0,17,2.89,4.913,22.0875
1,0,1,0,0,1,0,0,19.5,3.8025,7.414875,25.08
1,0,0,1,0,1,0,0,9,0.81,0.729,8.90625
1,0,0,1,0,1,0,0,10,1,1,14.25
0,0,0,1,0,1,0,0,17,2.89,4.913,16.625
1,0,0,1,0,1,0,0,6,0.36,0.216,10.6875
1,1,0,0,0,1,0,0,13,1.69,2.197,16.03125
1,0,0,1,0,1,0,0,14,1.96,2.744,11.97
0,1,0,0,0,1,0,0,6,0.36,0.216,12.2142857142857
0,1,0,0,0,1,0,0,20,4,8,10.45
0,0,1,0,0,1,0,0,5.5,0.3025,0.166375,7.125
0,1,0,0,0,1,0,0,5,0.25,0.125,15.8785714285714
1,0,1,0,0,1,0,0,4,0.16,0.064,7.125
0,0,1,0,0,1,0,0,20.5,4.2025,8.615125,11.4
1,1,0,0,0,1,0,0,15,2.25,3.375,34.2
0,0,0,1,0,1,0,0,22,4.84,10.648,7.8375
0,1,0,0,0,1,0,0,19,3.61,6.859,28.5
1,1,0,0,0,1,0,0,6,0.36,0.216,23.86875
0,0,0,1,0,1,0,0,9,0.81,0.729,22.1666666666667
0,1,0,0,0,1,0,0,8,0.64,0.512,27.36
1,0,0,1,0,1,0,0,34,11.56,39.304,18.88125
0,1,0,0,0,1,0,0,23,5.29,12.167,16.3875
1,0,0,1,0,1,0,0,29,8.41,24.389,10.6875
0,1,0,0,0,1,0,0,9,0.81,0.729,14.2507125
0,1,0,0,0,1,0,0,27,7.29,19.683,31.6666666666667
1,0,0,1,0,1,0,0,17,2.89,4.913,7.41
1,1,0,0,0,1,0,0,3,0.09,0.027,17.8125
1,1,0,0,0,1,0,0,16,2.56,4.096,16.3875
1,0,1,0,0,1,0,0,9.5,0.9025,0.857375,13.338
0,1,0,0,0,1,0,0,4,0.16,0.064,17.1
0,0,0,1,0,1,0,0,27,7.29,19.683,11.4
0,0,0,1,0,1,0,0,20,4,8,14.25
0,1,0,0,0,1,0,0,2,0.04,0.008,19
1,0,1,0,0,1,0,0,20.5,4.2025,8.615125,9.975
0,0,1,0,0,1,0,0,4.5,0.2025,0.091125,7.1969696969697
0,0,0,1,0,1,0,0,7,0.49,0.343,6.05625
0,0,1,0,0,1,0,0,33.5,11.2225,37.595375,14.25
0,0,1,0,0,1,0,0,19.5,3.8025,7.414875,8.95714285714286
0,0,1,0,0,1,0,0,10,1,1,9.975
1,0,1,0,0,1,0,0,8.5,0.7225,0.614125,10.1785714285714
0,1,0,0,0,1,0,0,14,1.96,2.744,61.275
1,1,0,0,0,1,0,0,25,6.25,15.625,14.0125
0,0,0,1,0,1,0,0,25,6.25,15.625,6.175
1,1,0,0,0,1,0,0,26,6.76,17.576,12.54
0,0,0,1,0,1,0,0,6,0.36,0.216,9.5
0,0,1,0,0,1,0,0,11,1.21,1.331,15.31875
0,1,0,0,0,0,1,0,30,9,27,16.74375
0,1,0,0,0,0,1,0,29,8.41,24.389,18
1,1,0,0,0,0,1,0,4,0.16,0.064,7.48125
0,0,0,1,0,0,1,0,29,8.41,24.389,8.55
0,0,0,1,0,0,1,0,6,0.36,0.216,28.5
1,0,1,0,0,0,1,0,28,7.84,21.952,26.71875
0,0,1,0,0,0,1,0,21,4.41,9.261,9.61875
0,1,0,0,0,0,1,0,3,0.09,0.027,5.377
1,0,1,0,0,0,1,0,4.5,0.2025,0.091125,8.90625
1,1,0,0,0,0,1,0,23,5.29,12.167,15.0416666666667
1,0,1,0,0,0,1,0,4.5,0.2025,0.091125,1.06875
1,1,0,0,0,0,1,0,3,0.09,0.027,11.75625
1,1,0,0,0,0,1,0,10,1,1,12.46875
0,1,0,0,0,0,1,0,3,0.09,0.027,11.97463125
0,0,0,1,0,0,1,0,6,0.36,0.216,6.57692307692308
1,1,0,0,0,0,1,0,12,1.44,1.728,9.975
0,0,1,0,0,0,1,0,13,1.69,2.197,11.4
0,1,0,0,0,0,1,0,18,3.24,5.832,8.90625
0,0,0,1,0,0,1,0,14,1.96,2.744,10.6875
0,0,1,0,0,0,1,0,4,0.16,0.064,18.88125
1,0,0,1,0,0,1,0,6,0.36,0.216,9.975
0,0,0,1,0,0,1,0,6,0.36,0.216,31.35057
1,1,0,0,0,0,1,0,6,0.36,0.216,10.6875
0,0,1,0,0,0,1,0,7,0.49,0.343,19.95
1,1,0,0,0,0,1,0,4,0.16,0.064,18.88125
0,0,1,0,0,0,1,0,11,1.21,1.331,12.1125
1,0,1,0,0,0,1,0,8.5,0.7225,0.614125,12.8504464285714
1,0,1,0,0,0,1,0,30.5,9.3025,28.372625,17.8125
1,0,1,0,0,0,1,0,27,7.29,19.683,9.2625
0,1,0,0,0,0,1,0,6,0.36,0.216,8.90625
1,1,0,0,0,0,1,0,3,0.09,0.027,17.563125
0,1,0,0,0,0,1,0,6,0.36,0.216,17.8125
1,1,0,0,0,0,1,0,2,0.04,0.008,16.03125
0,0,1,0,0,0,1,0,12.5,1.5625,1.953125,10.2916666666667
1,1,0,0,0,0,1,0,24,5.76,13.824,26.2607142857143
0,1,0,0,0,0,1,0,12,1.44,1.728,8.55
0,0,0,1,0,0,1,0,28,7.84,21.952,24.9375
0,1,0,0,0,0,1,0,22,4.84,10.648,17.1
0,0,1,0,0,0,1,0,25.5,6.5025,16.581375,7.8375
1,0,0,1,0,0,1,0,9,0.81,0.729,8.90625
1,1,0,0,0,0,1,0,20,4,8,24.7395833333333
1,0,0,1,0,0,1,0,14,1.96,2.744,7.35483870967742
0,0,0,1,0,0,1,0,6,0.36,0.216,6.733125
1,0,1,0,0,0,1,0,13,1.69,2.197,10.6875
0,1,0,0,0,0,1,0,4,0.16,0.064,13.9186046511628
1,1,0,0,0,0,1,0,2,0.04,0.008,9.2625
0,0,0,1,0,0,1,0,7,0.49,0.343,5.7
0,0,0,1,0,0,1,0,7,0.49,0.343,6.21465697674419
0,0,0,1,0,0,1,0,10,1,1,11.75625
1,0,1,0,0,0,1,0,5,0.25,0.125,5.95909090909091
0,1,0,0,0,0,1,0,14,1.96,2.744,13.5375
1,1,0,0,0,0,1,0,15,2.25,3.375,22.8
1,0,1,0,0,0,1,0,12,1.44,1.728,13.5375
0,0,1,0,0,0,1,0,18.5,3.4225,6.331625,8.32876875
0,0,0,1,0,0,1,0,29,8.41,24.389,16.03125
0,1,0,0,0,0,1,0,26,6.76,17.576,13.18125
0,0,0,1,0,0,1,0,9,0.81,0.729,16.03125
0,1,0,0,0,0,1,0,5,0.25,0.125,29.30548125
0,1,0,0,0,0,1,0,18,3.24,5.832,9.975
0,0,1,0,0,0,1,0,7,0.49,0.343,16.03125
1,0,1,0,0,0,1,0,8.5,0.7225,0.614125,18.88125
